MOL_ID	molecule_name	target_name
MOL000103	PHB	Amine oxidase [flavin-containing] B
MOL000103	PHB	Amine oxidase [flavin-containing] A
MOL000103	PHB	Alcohol dehydrogenase 1C
MOL000103	PHB	Lysozyme
MOL000103	PHB	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL000103	PHB	Alcohol dehydrogenase 1B
MOL000103	PHB	P-hydroxybenzoate hydroxylase
MOL000103	PHB	Group IIE secretory phospholipase A2
MOL000105	protocatechuic acid	Prostaglandin G/H synthase 1
MOL000105	protocatechuic acid	Arachidonate 5-lipoxygenase
MOL000105	protocatechuic acid	Prostaglandin G/H synthase 2
MOL000105	protocatechuic acid	Amine oxidase [flavin-containing] B
MOL000105	protocatechuic acid	Lysozyme
MOL000105	protocatechuic acid	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL000105	protocatechuic acid	Alcohol dehydrogenase 1C
MOL000105	protocatechuic acid	Trypsin-3
MOL000105	protocatechuic acid	Protein kinase C alpha type
MOL000105	protocatechuic acid	Protein kinase C beta type
MOL000105	protocatechuic acid	Protein kinase C gamma type
MOL000105	protocatechuic acid	Maltase-glucoamylase, intestinal
MOL000105	protocatechuic acid	Protein kinase C zeta type
MOL001123	muurolene	Prostaglandin G/H synthase 1
MOL001123	muurolene	Muscarinic acetylcholine receptor M1
MOL001123	muurolene	Prostaglandin G/H synthase 2
MOL001123	muurolene	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001123	muurolene	Retinoic acid receptor RXR-alpha
MOL001123	muurolene	Sodium-dependent noradrenaline transporter
MOL001123	muurolene	Alpha-1B adrenergic receptor
MOL001123	muurolene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001123	muurolene	Amine oxidase [flavin-containing] B
MOL001123	muurolene	Nuclear receptor coactivator 2
MOL000116	Nonanal	Alcohol dehydrogenase 1B
MOL000116	Nonanal	Alcohol dehydrogenase 1C
MOL000116	Nonanal	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000116	Nonanal	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000116	Nonanal	Cytochrome P450-cam
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Prostaglandin G/H synthase 1
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Prostaglandin G/H synthase 2
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Retinoic acid receptor RXR-alpha
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Sodium-dependent noradrenaline transporter
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Muscarinic acetylcholine receptor M3
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Muscarinic acetylcholine receptor M1
MOL001168	(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane	Muscarinic acetylcholine receptor M2
MOL001180	γ-muurolene	Prostaglandin G/H synthase 1
MOL001180	γ-muurolene	Muscarinic acetylcholine receptor M3
MOL001180	γ-muurolene	Muscarinic acetylcholine receptor M1
MOL001180	γ-muurolene	Prostaglandin G/H synthase 2
MOL001180	γ-muurolene	Retinoic acid receptor RXR-alpha
MOL001180	γ-muurolene	Sodium-dependent noradrenaline transporter
MOL001180	γ-muurolene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001180	γ-muurolene	Nuclear receptor coactivator 2
MOL000123	geraniol	Alcohol dehydrogenase 1B
MOL000123	geraniol	Alcohol dehydrogenase 1C
MOL000123	geraniol	Progesterone receptor
MOL000123	geraniol	G1/S-specific cyclin-D1
MOL000123	geraniol	Mitogen-activated protein kinase 3
MOL000123	geraniol	Cell division protein kinase 4
MOL000123	geraniol	Bcl-2 homologous antagonist/killer
MOL000123	geraniol	Probable E3 ubiquitin-protein ligase HERC5
MOL000123	geraniol	Protein kinase C beta type
MOL000123	geraniol	3-hydroxy-3-methylglutaryl-coenzyme A reductase
MOL000123	geraniol	Cytochrome P450 2B6
MOL000123	geraniol	Sucrase-isomaltase, intestinal
MOL000123	geraniol	Lactase-phlorizin hydrolase
MOL000125	(-)-alpha-Pinene	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000125	(-)-alpha-Pinene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000125	(-)-alpha-Pinene	Cytochrome P450-cam
MOL001283	C09704	Prostaglandin G/H synthase 2
MOL001283	C09704	Nuclear receptor coactivator 2
MOL001285	octanol	Protein kinase C beta type
MOL000130	CAM	Cytochrome P450-cam
MOL000130	CAM	Muscarinic acetylcholine receptor M1
MOL000130	CAM	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000130	CAM	Muscarinic acetylcholine receptor M2
MOL001300	PEL	Alcohol dehydrogenase 1B
MOL001300	PEL	Alcohol dehydrogenase 1C
MOL001300	PEL	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL001300	PEL	Trypsin-3
MOL001300	PEL	Alcohol dehydrogenase 1A
MOL001300	PEL	Amine oxidase [flavin-containing] A
MOL001388	(+)-Ledol	Muscarinic acetylcholine receptor M3
MOL001388	(+)-Ledol	Muscarinic acetylcholine receptor M1
MOL001388	(+)-Ledol	Muscarinic acetylcholine receptor M2
MOL001388	(+)-Ledol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001388	(+)-Ledol	Alpha-1B adrenergic receptor
MOL001388	(+)-Ledol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001388	(+)-Ledol	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL001388	(+)-Ledol	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL001393	myristic acid	Prostaglandin G/H synthase 1
MOL001393	myristic acid	Prostaglandin G/H synthase 2
MOL001393	myristic acid	Cholinesterase
MOL001393	myristic acid	Phospholipase A2
MOL001393	myristic acid	Rhinovirus coat protein
MOL001393	myristic acid	Ig gamma-1 chain C region
MOL001393	myristic acid	Ferrichrome-iron receptor
MOL001393	myristic acid	3-oxoacyl-[acyl-carrier-protein] synthase 1
MOL001393	myristic acid	Nuclear receptor coactivator 2
MOL001393	myristic acid	Nuclear receptor coactivator 1
MOL001393	myristic acid	Phosphatidylcholine-sterol acyltransferase
MOL001398	Methyllinolenate	Prostaglandin G/H synthase 1
MOL001398	Methyllinolenate	Prostaglandin G/H synthase 2
MOL001398	Methyllinolenate	Nuclear receptor coactivator 2
MOL001398	Methyllinolenate	Retinoic acid receptor RXR-alpha
MOL001398	Methyllinolenate	Sodium-dependent noradrenaline transporter
MOL001398	Methyllinolenate	Cytochrome P450-cam
MOL000511	ursolic acid	Urokinase-type plasminogen activator
MOL000511	ursolic acid	Cathepsin B
MOL000511	ursolic acid	Transcription factor p65
MOL000511	ursolic acid	Signal transducer and activator of transcription 3
MOL000511	ursolic acid	Vascular endothelial growth factor A
MOL000511	ursolic acid	G1/S-specific cyclin-D1
MOL000511	ursolic acid	Apoptosis regulator Bcl-2
MOL000511	ursolic acid	Bcl-2-like protein 1
MOL000511	ursolic acid	Proto-oncogene c-Fos
MOL000511	ursolic acid	Cyclin-dependent kinase inhibitor 1
MOL000511	ursolic acid	Apoptosis regulator BAX
MOL000511	ursolic acid	Caspase-9
MOL000511	ursolic acid	72 kDa type IV collagenase
MOL000511	ursolic acid	Matrix metalloproteinase-9
MOL000511	ursolic acid	Cell division protein kinase 4
MOL000511	ursolic acid	Tumor necrosis factor
MOL000511	ursolic acid	Transcription factor AP-1
MOL000511	ursolic acid	Interleukin-6
MOL000511	ursolic acid	Cell division protein kinase 6
MOL000511	ursolic acid	Caspase-3
MOL000511	ursolic acid	Cellular tumor antigen p53
MOL000511	ursolic acid	Mitogen-activated protein kinase 8
MOL000511	ursolic acid	Prostaglandin G/H synthase 2
MOL000511	ursolic acid	NF-kappa-B inhibitor alpha
MOL000511	ursolic acid	Caspase-8
MOL000511	ursolic acid	Fatty acid synthase
MOL000511	ursolic acid	Interstitial collagenase
MOL000511	ursolic acid	Stromelysin-1
MOL000511	ursolic acid	Probable E3 ubiquitin-protein ligase HERC5
MOL000511	ursolic acid	Heparin-binding growth factor 2
MOL000511	ursolic acid	Stromelysin-2
MOL000511	ursolic acid	Intercellular adhesion molecule 1
MOL000511	ursolic acid	Interleukin-1 beta
MOL000511	ursolic acid	Cyclic AMP-responsive element-binding protein 1
MOL000511	ursolic acid	E-selectin
MOL000511	ursolic acid	Prostaglandin E2 receptor EP3 subtype
MOL000511	ursolic acid	Prostaglandin G/H synthase 1
MOL000511	ursolic acid	Induced myeloid leukemia cell differentiation protein Mcl-1
MOL000511	ursolic acid	Protein kinase C gamma type
MOL000511	ursolic acid	Cyclic AMP-dependent transcription factor ATF-2
MOL000511	ursolic acid	Granulocyte-macrophage colony-stimulating factor
MOL000511	ursolic acid	Platelet endothelial cell adhesion molecule
MOL000511	ursolic acid	C-Jun-amino-terminal kinase-interacting protein 2
MOL000511	ursolic acid	Baculoviral IAP repeat-containing protein 5
MOL000511	ursolic acid	Tyrosine-protein phosphatase non-receptor type 6
MOL000511	ursolic acid	Neuromodulin
MOL000511	ursolic acid	Dual oxidase 2
MOL000511	ursolic acid	Nitric oxide synthase, endothelial
MOL000511	ursolic acid	Tyrosine-protein phosphatase non-receptor type 1
MOL000511	ursolic acid	Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 2
MOL000511	ursolic acid	Lipopolysaccharide-induced tumor necrosis factor-alpha factor
MOL000511	ursolic acid	G1/S-specific cyclin-D2
MOL000511	ursolic acid	Tumor necrosis factor ligand superfamily member 6
MOL000511	ursolic acid	Caspase-1
MOL000511	ursolic acid	Ectonucleotide pyrophosphatase/phosphodiesterase family member 7
MOL001494	Mandenol	Prostaglandin G/H synthase 1
MOL001494	Mandenol	Prostaglandin G/H synthase 2
MOL001494	Mandenol	Nuclear receptor coactivator 2
MOL001495	Ethyl linolenate	Prostaglandin G/H synthase 1
MOL001495	Ethyl linolenate	Nuclear receptor coactivator 2
MOL001600	copaene	Prostaglandin G/H synthase 2
MOL001600	copaene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001600	copaene	Muscarinic acetylcholine receptor M3
MOL001600	copaene	Muscarinic acetylcholine receptor M1
MOL001600	copaene	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001600	copaene	Retinoic acid receptor RXR-alpha
MOL001600	copaene	Muscarinic acetylcholine receptor M2
MOL001600	copaene	Alpha-1B adrenergic receptor
MOL001600	copaene	Cytochrome P450-cam
MOL001600	copaene	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL001604	Linalool	Muscarinic acetylcholine receptor M3
MOL001604	Linalool	Muscarinic acetylcholine receptor M1
MOL001604	Linalool	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001604	Linalool	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL001604	Linalool	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL001604	Linalool	Muscarinic acetylcholine receptor M2
MOL001604	Linalool	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001604	Linalool	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL001640	NON	Phospholipase A2
MOL001640	NON	Alcohol dehydrogenase 1B
MOL001640	NON	Alcohol dehydrogenase 1C
MOL001640	NON	Ig gamma-1 chain C region
MOL001640	NON	3-oxoacyl-[acyl-carrier-protein] synthase 1
MOL001640	NON	Bacillolysin
MOL001641	METHYL LINOLEATE	Prostaglandin G/H synthase 1
MOL001641	METHYL LINOLEATE	Prostaglandin G/H synthase 2
MOL001641	METHYL LINOLEATE	Nuclear receptor coactivator 2
MOL001641	METHYL LINOLEATE	Retinoic acid receptor RXR-alpha
MOL001680	Loganin	Thrombin
MOL001680	Loganin	Carbonic anhydrase II
MOL001680	Loganin	Dipeptidyl peptidase IV
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Prostaglandin G/H synthase 2
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Carbonic anhydrase II
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Trypsin-1
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Glutamate receptor 2
MOL001681	methyl (1R,4aS,6S,7R,7aS)-1,6-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[d]pyran-4-carboxylate	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000171	Guaiol	Muscarinic acetylcholine receptor M3
MOL000171	Guaiol	Muscarinic acetylcholine receptor M1
MOL000171	Guaiol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000171	Guaiol	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL000171	Guaiol	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL000171	Guaiol	Muscarinic acetylcholine receptor M2
MOL000171	Guaiol	Alpha-1B adrenergic receptor
MOL000171	Guaiol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000171	Guaiol	Neuronal acetylcholine receptor protein, alpha-7 chain
MOL000171	Guaiol	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000171	Guaiol	Prostaglandin G/H synthase 2
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Muscarinic acetylcholine receptor M3
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Muscarinic acetylcholine receptor M1
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Muscarinic acetylcholine receptor M2
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Alpha-1B adrenergic receptor
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Neuronal acetylcholine receptor subunit alpha-2
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Ig gamma-1 chain C region
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Ig gamma-2 chain C region
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL001719	2-[(2S,5R)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol	Gamma-aminobutyric-acid receptor subunit alpha-4
MOL000172	Furol	Alcohol dehydrogenase 1B
MOL000172	Furol	Alcohol dehydrogenase 1C
MOL000172	Furol	Alcohol dehydrogenase 1A
MOL000172	Furol	Lysozyme
MOL000172	Furol	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL001773	indole	Alcohol dehydrogenase 1C
MOL001773	indole	Lysozyme
MOL001773	indole	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL001773	indole	Interferon gamma
MOL001773	indole	Glutamate--cysteine ligase catalytic subunit
MOL001773	indole	Pyruvate kinase isozymes R/L
MOL001875	isochlorogenic,acid	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL000019	D-Camphene	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000019	D-Camphene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000019	D-Camphene	Cytochrome P450-cam
MOL000019	D-Camphene	Potassium voltage-gated channel subfamily H member 2
MOL000019	D-Camphene	Sodium channel protein type 5 subunit alpha
MOL000019	D-Camphene	Coagulation factor Xa
MOL000019	D-Camphene	Prostaglandin G/H synthase 2
MOL000019	D-Camphene	DNA topoisomerase II
MOL000019	D-Camphene	Nuclear receptor coactivator 2
MOL000019	D-Camphene	Calcium-activated potassium channel subunit alpha 1
MOL000019	D-Camphene	Calmodulin
MOL000196	L-Bornyl acetate	Muscarinic acetylcholine receptor M3
MOL000196	L-Bornyl acetate	Muscarinic acetylcholine receptor M1
MOL000196	L-Bornyl acetate	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000196	L-Bornyl acetate	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL000196	L-Bornyl acetate	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL000196	L-Bornyl acetate	Muscarinic acetylcholine receptor M2
MOL000196	L-Bornyl acetate	Alpha-1B adrenergic receptor
MOL000196	L-Bornyl acetate	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000196	L-Bornyl acetate	Glutamate receptor 2
MOL000196	L-Bornyl acetate	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000196	L-Bornyl acetate	Prostaglandin G/H synthase 2
MOL000196	L-Bornyl acetate	DNA topoisomerase II
MOL000196	L-Bornyl acetate	Gamma-aminobutyric-acid receptor subunit alpha-4
MOL000196	L-Bornyl acetate	Neuronal acetylcholine receptor subunit alpha-2
MOL000196	L-Bornyl acetate	Cytochrome P450-cam
MOL000196	L-Bornyl acetate	Dopamine D1 receptor
MOL000196	L-Bornyl acetate	Alpha-2A adrenergic receptor
MOL000196	L-Bornyl acetate	Sodium-dependent noradrenaline transporter
MOL002042	thymol	Prostaglandin G/H synthase 1
MOL002042	thymol	Muscarinic acetylcholine receptor M1
MOL002042	thymol	Beta-1 adrenergic receptor
MOL002042	thymol	Prostaglandin G/H synthase 2
MOL002042	thymol	Alpha-2C adrenergic receptor
MOL002042	thymol	Sodium-dependent noradrenaline transporter
MOL002042	thymol	Alpha-1A adrenergic receptor
MOL002042	thymol	Sodium-dependent dopamine transporter
MOL002042	thymol	Beta-2 adrenergic receptor
MOL002042	thymol	Lysozyme
MOL002042	thymol	Muscarinic acetylcholine receptor M3
MOL002042	thymol	Muscarinic acetylcholine receptor M2
MOL002042	thymol	Alpha-1B adrenergic receptor
MOL002042	thymol	Alpha-1D adrenergic receptor
MOL002042	thymol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL002042	thymol	Neutrophil elastase
MOL000009	luteolin-7-o-glucoside	Trypsin-1
MOL000009	luteolin-7-o-glucoside	Nitric oxide synthase, inducible
MOL000009	luteolin-7-o-glucoside	Prostaglandin G/H synthase 2
MOL002083	tricin	Nitric oxide synthase, inducible
MOL002083	tricin	Estrogen receptor
MOL002083	tricin	Androgen receptor
MOL002083	tricin	Peroxisome proliferator activated receptor gamma
MOL002083	tricin	Prostaglandin G/H synthase 2
MOL002083	tricin	Coagulation factor VII
MOL002083	tricin	Estrogen receptor beta
MOL002083	tricin	Dipeptidyl peptidase IV
MOL002083	tricin	Mitogen-activated protein kinase 14
MOL002083	tricin	Glycogen synthase kinase-3 beta
MOL002083	tricin	Heat shock protein HSP 90
MOL002083	tricin	Cell division protein kinase 2
MOL002083	tricin	Trypsin-1
MOL002083	tricin	Nuclear receptor coactivator 2
MOL002083	tricin	Calmodulin
MOL002083	tricin	Prostaglandin G/H synthase 1
MOL002083	tricin	Sodium channel protein type 5 subunit alpha
MOL002083	tricin	Estrogen sulfotransferase
MOL002085	alpha-Cubebene	Muscarinic acetylcholine receptor M3
MOL002085	alpha-Cubebene	Muscarinic acetylcholine receptor M1
MOL002085	alpha-Cubebene	Prostaglandin G/H synthase 2
MOL002085	alpha-Cubebene	Muscarinic acetylcholine receptor M2
MOL002085	alpha-Cubebene	Neuronal acetylcholine receptor subunit alpha-2
MOL002085	alpha-Cubebene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL002121	(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene	Prostaglandin G/H synthase 1
MOL002121	(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene	Prostaglandin G/H synthase 2
MOL002121	(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene	Muscarinic acetylcholine receptor M2
MOL002121	(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL002121	(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene	Cytochrome P450-cam
MOL002121	(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene	Nuclear receptor coactivator 2
MOL002121	(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000232	()-alpha-Terpineol	Muscarinic acetylcholine receptor M3
MOL000232	()-alpha-Terpineol	Muscarinic acetylcholine receptor M1
MOL000232	()-alpha-Terpineol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000232	()-alpha-Terpineol	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL000232	()-alpha-Terpineol	Sodium-dependent noradrenaline transporter
MOL000232	()-alpha-Terpineol	Alpha-1A adrenergic receptor
MOL000232	()-alpha-Terpineol	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL000232	()-alpha-Terpineol	Muscarinic acetylcholine receptor M2
MOL000232	()-alpha-Terpineol	Alpha-1B adrenergic receptor
MOL000232	()-alpha-Terpineol	Sodium-dependent dopamine transporter
MOL000232	()-alpha-Terpineol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000232	()-alpha-Terpineol	Ig gamma-1 chain C region
MOL000232	()-alpha-Terpineol	Amine oxidase [flavin-containing] B
MOL000232	()-alpha-Terpineol	Amine oxidase [flavin-containing] A
MOL000232	()-alpha-Terpineol	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000232	()-alpha-Terpineol	Beta-1 adrenergic receptor
MOL000232	()-alpha-Terpineol	Retinoic acid receptor RXR-alpha
MOL000232	()-alpha-Terpineol	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL000232	()-alpha-Terpineol	5-hydroxytryptamine 2A receptor
MOL000232	()-alpha-Terpineol	Beta-2 adrenergic receptor
MOL000232	()-alpha-Terpineol	Sodium-dependent serotonin transporter
MOL002351	3-Hexenol	Alcohol dehydrogenase 1C
MOL002379	PTL	mRNA of PKA Catalytic Subunit C-alpha
MOL000252	farnesol	Prostaglandin G/H synthase 2
MOL000252	farnesol	Sodium-dependent noradrenaline transporter
MOL000252	farnesol	Amine oxidase [flavin-containing] B
MOL000252	farnesol	Nuclear receptor coactivator 2
MOL000252	farnesol	Prostaglandin G/H synthase 1
MOL000252	farnesol	Retinoic acid receptor RXR-alpha
MOL000252	farnesol	Interleukin-6
MOL000252	farnesol	Caspase-3
MOL000252	farnesol	Involucrin
MOL000252	farnesol	Ras-specific guanine nucleotide-releasing factor 2
MOL000252	farnesol	Bcl-2 homologous antagonist/killer
MOL000252	farnesol	Toll-like receptor 4
MOL000252	farnesol	Lipoprotein lipase
MOL000252	farnesol	3-hydroxy-3-methylglutaryl-coenzyme A reductase
MOL000252	farnesol	Peroxisome proliferator-activated receptor alpha
MOL000252	farnesol	Toll-like receptor 2
MOL000252	farnesol	Beta-defensin 2
MOL000252	farnesol	Protein HIRA
MOL000252	farnesol	SERTA domain-containing protein 3
MOL000252	farnesol	Progesterone receptor
MOL000252	farnesol	Bile acid receptor
MOL000252	farnesol	Glutaminase liver isoform, mitochondrial
MOL000252	farnesol	Ig delta chain C region
MOL002522	beta-Rhodinol	Alcohol dehydrogenase 1C
MOL000254	eugenol	Prostaglandin G/H synthase 1
MOL000254	eugenol	Dopamine D1 receptor
MOL000254	eugenol	Muscarinic acetylcholine receptor M3
MOL000254	eugenol	Muscarinic acetylcholine receptor M1
MOL000254	eugenol	Beta-1 adrenergic receptor
MOL000254	eugenol	Prostaglandin G/H synthase 2
MOL000254	eugenol	Nitric-oxide synthase, endothelial
MOL000254	eugenol	Alpha-2A adrenergic receptor
MOL000254	eugenol	Alpha-2C adrenergic receptor
MOL000254	eugenol	Sodium-dependent noradrenaline transporter
MOL000254	eugenol	Alpha-1A adrenergic receptor
MOL000254	eugenol	Muscarinic acetylcholine receptor M2
MOL000254	eugenol	Alpha-1B adrenergic receptor
MOL000254	eugenol	Sodium-dependent dopamine transporter
MOL000254	eugenol	Beta-2 adrenergic receptor
MOL000254	eugenol	Beta-lactamase
MOL000254	eugenol	Amine oxidase [flavin-containing] B
MOL000254	eugenol	Amine oxidase [flavin-containing] A
MOL000254	eugenol	Lysozyme
MOL000254	eugenol	Chymotrypsinogen B
MOL000254	eugenol	Alpha-1D adrenergic receptor
MOL000254	eugenol	Leukotriene A-4 hydrolase
MOL000254	eugenol	Alpha-2B adrenergic receptor
MOL000254	eugenol	Urokinase-type plasminogen activator
MOL000254	eugenol	Thermolysin
MOL000254	eugenol	Sodium channel protein type 5 subunit alpha
MOL000254	eugenol	Transcription factor p65
MOL000254	eugenol	Cytochrome P450 1A1
MOL000254	eugenol	Cytochrome P450 1B1
MOL000254	eugenol	Arachidonate 5-lipoxygenase
MOL000254	eugenol	Aryl hydrocarbon receptor
MOL000254	eugenol	Canalicular multispecific organic anion transporter 1
MOL000254	eugenol	T-lymphocyte activation antigen CD86
MOL000254	eugenol	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
MOL000254	eugenol	Pepsin A
MOL000254	eugenol	Mucin-1
MOL000254	eugenol	Quinone oxidoreductase
MOL000254	eugenol	Calcium-transporting ATPase type 2C member 1
MOL000254	eugenol	Short transient receptor potential channel 3
MOL000254	eugenol	Transient receptor potential cation channel subfamily V member 3
