MOL_ID	molecule_name	target_name
MOL005003	Licoagrocarpin	Retinoic acid receptor RXR-alpha
MOL005003	Licoagrocarpin	Acetylcholinesterase
MOL005003	Licoagrocarpin	Alpha-1B adrenergic receptor
MOL005003	Licoagrocarpin	Beta-2 adrenergic receptor
MOL005003	Licoagrocarpin	Estrogen receptor beta
MOL005003	Licoagrocarpin	Mitogen-activated protein kinase 14
MOL005003	Licoagrocarpin	Glycogen synthase kinase-3 beta
MOL005003	Licoagrocarpin	Heat shock protein HSP 90
MOL005003	Licoagrocarpin	Cell division protein kinase 2
MOL005003	Licoagrocarpin	Retinoic acid receptor RXR-beta
MOL005003	Licoagrocarpin	Trypsin-1
MOL005003	Licoagrocarpin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005003	Licoagrocarpin	Cyclin-A2
MOL005003	Licoagrocarpin	Nuclear receptor coactivator 2
MOL005003	Licoagrocarpin	Calmodulin
MOL005007	Glyasperins M	Nitric oxide synthase, inducible
MOL005007	Glyasperins M	Prostaglandin G/H synthase 1
MOL005007	Glyasperins M	Potassium voltage-gated channel subfamily H member 2
MOL005007	Glyasperins M	Estrogen receptor
MOL005007	Glyasperins M	Androgen receptor
MOL005007	Glyasperins M	Sodium channel protein type 5 subunit alpha
MOL005007	Glyasperins M	Peroxisome proliferator activated receptor gamma
MOL005007	Glyasperins M	Coagulation factor Xa
MOL005007	Glyasperins M	Prostaglandin G/H synthase 2
MOL005007	Glyasperins M	Coagulation factor VII
MOL005007	Glyasperins M	Vascular endothelial growth factor receptor 2
MOL005007	Glyasperins M	Acetylcholinesterase
MOL005007	Glyasperins M	DNA topoisomerase II
MOL005007	Glyasperins M	Estrogen receptor beta
MOL005007	Glyasperins M	Peroxisome proliferator activated receptor delta
MOL005007	Glyasperins M	Glycogen synthase kinase-3 beta
MOL005007	Glyasperins M	Heat shock protein HSP 90
MOL005007	Glyasperins M	Cell division protein kinase 2
MOL005007	Glyasperins M	mRNA of PKA Catalytic Subunit C-alpha
MOL005007	Glyasperins M	Trypsin-1
MOL005007	Glyasperins M	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005007	Glyasperins M	Cyclin-A2
MOL005007	Glyasperins M	Nuclear receptor coactivator 2
MOL005007	Glyasperins M	Nuclear receptor coactivator 1
MOL005007	Glyasperins M	Calcium-activated potassium channel subunit alpha 1
MOL005007	Glyasperins M	Calmodulin
MOL005008	Glycyrrhiza flavonol A	Nitric oxide synthase, inducible
MOL005008	Glycyrrhiza flavonol A	Estrogen receptor
MOL005008	Glycyrrhiza flavonol A	Androgen receptor
MOL005008	Glycyrrhiza flavonol A	Coagulation factor Xa
MOL005008	Glycyrrhiza flavonol A	Prostaglandin G/H synthase 2
MOL005008	Glycyrrhiza flavonol A	Coagulation factor VII
MOL005008	Glycyrrhiza flavonol A	Acetylcholinesterase
MOL005008	Glycyrrhiza flavonol A	DNA topoisomerase II
MOL005008	Glycyrrhiza flavonol A	Estrogen receptor beta
MOL005008	Glycyrrhiza flavonol A	Dipeptidyl peptidase IV
MOL005008	Glycyrrhiza flavonol A	Glycogen synthase kinase-3 beta
MOL005008	Glycyrrhiza flavonol A	Heat shock protein HSP 90
MOL005008	Glycyrrhiza flavonol A	Cell division protein kinase 2
MOL005008	Glycyrrhiza flavonol A	Trypsin-1
MOL005008	Glycyrrhiza flavonol A	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005008	Glycyrrhiza flavonol A	Cyclin-A2
MOL005008	Glycyrrhiza flavonol A	Calmodulin
MOL005012	Licoagroisoflavone	Nitric oxide synthase, inducible
MOL005012	Licoagroisoflavone	Thrombin
MOL005012	Licoagroisoflavone	Estrogen receptor
MOL005012	Licoagroisoflavone	Androgen receptor
MOL005012	Licoagroisoflavone	Sodium channel protein type 5 subunit alpha
MOL005012	Licoagroisoflavone	Peroxisome proliferator activated receptor gamma
MOL005012	Licoagroisoflavone	Coagulation factor Xa
MOL005012	Licoagroisoflavone	Prostaglandin G/H synthase 2
MOL005012	Licoagroisoflavone	Estrogen receptor beta
MOL005012	Licoagroisoflavone	Dipeptidyl peptidase IV
MOL005012	Licoagroisoflavone	Mitogen-activated protein kinase 14
MOL005012	Licoagroisoflavone	Glycogen synthase kinase-3 beta
MOL005012	Licoagroisoflavone	Cell division protein kinase 2
MOL005012	Licoagroisoflavone	Serine/threonine-protein kinase Chk1
MOL005012	Licoagroisoflavone	Trypsin-1
MOL005012	Licoagroisoflavone	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005012	Licoagroisoflavone	Cyclin-A2
MOL005012	Licoagroisoflavone	Calmodulin
MOL005016	Odoratin	Nitric oxide synthase, inducible
MOL005016	Odoratin	Prostaglandin G/H synthase 1
MOL005016	Odoratin	Estrogen receptor
MOL005016	Odoratin	Androgen receptor
MOL005016	Odoratin	Sodium channel protein type 5 subunit alpha
MOL005016	Odoratin	Peroxisome proliferator activated receptor gamma
MOL005016	Odoratin	Prostaglandin G/H synthase 2
MOL005016	Odoratin	Retinoic acid receptor RXR-alpha
MOL005016	Odoratin	Estrogen receptor beta
MOL005016	Odoratin	Dipeptidyl peptidase IV
MOL005016	Odoratin	Mitogen-activated protein kinase 14
MOL005016	Odoratin	Glycogen synthase kinase-3 beta
MOL005016	Odoratin	Heat shock protein HSP 90
MOL005016	Odoratin	Cell division protein kinase 2
MOL005016	Odoratin	Serine/threonine-protein kinase Chk1
MOL005016	Odoratin	Trypsin-1
MOL005016	Odoratin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005016	Odoratin	Cyclin-A2
MOL005016	Odoratin	Nuclear receptor coactivator 2
MOL005016	Odoratin	Calmodulin
MOL005017	Phaseol	Thrombin
MOL005017	Phaseol	Estrogen receptor
MOL005017	Phaseol	Androgen receptor
MOL005017	Phaseol	Peroxisome proliferator activated receptor gamma
MOL005017	Phaseol	Prostaglandin G/H synthase 2
MOL005017	Phaseol	Vascular endothelial growth factor receptor 2
MOL005017	Phaseol	Mitogen-activated protein kinase 14
MOL005017	Phaseol	Glycogen synthase kinase-3 beta
MOL005017	Phaseol	Heat shock protein HSP 90
MOL005017	Phaseol	Cell division protein kinase 2
MOL005017	Phaseol	Serine/threonine-protein kinase Chk1
MOL005017	Phaseol	mRNA of PKA Catalytic Subunit C-alpha
MOL005017	Phaseol	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005017	Phaseol	Cyclin-A2
MOL005018	Xambioona	Nitric oxide synthase, inducible
MOL005018	Xambioona	Estrogen receptor
MOL005018	Xambioona	Coagulation factor Xa
MOL005018	Xambioona	Prostaglandin G/H synthase 2
MOL005018	Xambioona	Estrogen receptor beta
MOL005018	Xambioona	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005018	Xambioona	Nuclear receptor coactivator 2
MOL005018	Xambioona	Calmodulin
MOL005020	dehydroglyasperins C	Nitric oxide synthase, inducible
MOL005020	dehydroglyasperins C	Estrogen receptor
MOL005020	dehydroglyasperins C	Androgen receptor
MOL005020	dehydroglyasperins C	Sodium channel protein type 5 subunit alpha
MOL005020	dehydroglyasperins C	Peroxisome proliferator activated receptor gamma
MOL005020	dehydroglyasperins C	Coagulation factor Xa
MOL005020	dehydroglyasperins C	Prostaglandin G/H synthase 2
MOL005020	dehydroglyasperins C	Beta-2 adrenergic receptor
MOL005020	dehydroglyasperins C	Estrogen receptor beta
MOL005020	dehydroglyasperins C	Mitogen-activated protein kinase 14
MOL005020	dehydroglyasperins C	Heat shock protein HSP 90
MOL005020	dehydroglyasperins C	Cell division protein kinase 2
MOL005020	dehydroglyasperins C	Serine/threonine-protein kinase Chk1
MOL005020	dehydroglyasperins C	Trypsin-1
MOL005020	dehydroglyasperins C	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005020	dehydroglyasperins C	Cyclin-A2
MOL005020	dehydroglyasperins C	Nuclear receptor coactivator 2
MOL005020	dehydroglyasperins C	Calmodulin
MOL005021	Mipax	Prostaglandin G/H synthase 2
MOL005021	Mipax	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL005021	Mipax	Glutamate receptor 2
MOL005021	Mipax	Alpha-2A adrenergic receptor
MOL000511	ursolic acid	Urokinase-type plasminogen activator
MOL000511	ursolic acid	Cathepsin B
MOL000511	ursolic acid	Transcription factor p65
MOL000511	ursolic acid	Signal transducer and activator of transcription 3
MOL000511	ursolic acid	Vascular endothelial growth factor A
MOL000511	ursolic acid	G1/S-specific cyclin-D1
MOL000511	ursolic acid	Apoptosis regulator Bcl-2
MOL000511	ursolic acid	Bcl-2-like protein 1
MOL000511	ursolic acid	Proto-oncogene c-Fos
MOL000511	ursolic acid	Cyclin-dependent kinase inhibitor 1
MOL000511	ursolic acid	Apoptosis regulator BAX
MOL000511	ursolic acid	Caspase-9
MOL000511	ursolic acid	72 kDa type IV collagenase
MOL000511	ursolic acid	Matrix metalloproteinase-9
MOL000511	ursolic acid	Cell division protein kinase 4
MOL000511	ursolic acid	Tumor necrosis factor
MOL000511	ursolic acid	Transcription factor AP-1
MOL000511	ursolic acid	Interleukin-6
MOL000511	ursolic acid	Cell division protein kinase 6
MOL000511	ursolic acid	Caspase-3
MOL000511	ursolic acid	Cellular tumor antigen p53
MOL000511	ursolic acid	Mitogen-activated protein kinase 8
MOL000511	ursolic acid	Prostaglandin G/H synthase 2
MOL000511	ursolic acid	NF-kappa-B inhibitor alpha
MOL000511	ursolic acid	Caspase-8
MOL000511	ursolic acid	Fatty acid synthase
MOL000511	ursolic acid	Interstitial collagenase
MOL000511	ursolic acid	Stromelysin-1
MOL000511	ursolic acid	Probable E3 ubiquitin-protein ligase HERC5
MOL000511	ursolic acid	Heparin-binding growth factor 2
MOL000511	ursolic acid	Stromelysin-2
MOL000511	ursolic acid	Intercellular adhesion molecule 1
MOL000511	ursolic acid	Interleukin-1 beta
MOL000511	ursolic acid	Cyclic AMP-responsive element-binding protein 1
MOL000511	ursolic acid	E-selectin
MOL000511	ursolic acid	Prostaglandin E2 receptor EP3 subtype
MOL000511	ursolic acid	Prostaglandin G/H synthase 1
MOL000511	ursolic acid	Induced myeloid leukemia cell differentiation protein Mcl-1
MOL000511	ursolic acid	Protein kinase C gamma type
MOL000511	ursolic acid	Cyclic AMP-dependent transcription factor ATF-2
MOL000511	ursolic acid	Granulocyte-macrophage colony-stimulating factor
MOL000511	ursolic acid	Platelet endothelial cell adhesion molecule
MOL000511	ursolic acid	C-Jun-amino-terminal kinase-interacting protein 2
MOL000511	ursolic acid	Baculoviral IAP repeat-containing protein 5
MOL000511	ursolic acid	Tyrosine-protein phosphatase non-receptor type 6
MOL000511	ursolic acid	Neuromodulin
MOL000511	ursolic acid	Dual oxidase 2
MOL000511	ursolic acid	Nitric oxide synthase, endothelial
MOL000511	ursolic acid	Tyrosine-protein phosphatase non-receptor type 1
MOL000511	ursolic acid	Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 2
MOL000511	ursolic acid	Lipopolysaccharide-induced tumor necrosis factor-alpha factor
MOL000511	ursolic acid	G1/S-specific cyclin-D2
MOL000511	ursolic acid	Tumor necrosis factor ligand superfamily member 6
MOL000511	ursolic acid	Caspase-1
MOL000511	ursolic acid	Ectonucleotide pyrophosphatase/phosphodiesterase family member 7
MOL000561	Astragalin	Coagulation factor Xa
MOL000561	Astragalin	Prostaglandin G/H synthase 2
MOL000561	Astragalin	DNA topoisomerase II
MOL000561	Astragalin	Trypsin-1
MOL000561	Astragalin	Nitric oxide synthase, inducible
MOL000561	Astragalin	Prostaglandin G/H synthase 1
MOL000561	Astragalin	Heat shock protein HSP 90
MOL000561	Astragalin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL000561	Astragalin	mRNA of PKA Catalytic Subunit C-alpha
MOL000561	Astragalin	Nuclear receptor coactivator 2
MOL000561	Astragalin	Thrombin
MOL000561	Astragalin	Potassium voltage-gated channel subfamily H member 2
MOL000561	Astragalin	Coagulation factor VII
MOL000561	Astragalin	Vascular endothelial growth factor receptor 2
MOL000561	Astragalin	Dipeptidyl peptidase IV
MOL000561	Astragalin	Calmodulin
MOL000057	DIBP	Muscarinic acetylcholine receptor M3
MOL000057	DIBP	Muscarinic acetylcholine receptor M1
MOL000057	DIBP	Sodium-dependent noradrenaline transporter
MOL000057	DIBP	Sodium-dependent dopamine transporter
MOL000057	DIBP	Beta-2 adrenergic receptor
MOL000057	DIBP	Sodium-dependent serotonin transporter
MOL000057	DIBP	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000057	DIBP	Muscarinic acetylcholine receptor M2
MOL000057	DIBP	5-hydroxytryptamine 2A receptor
MOL000057	DIBP	Progesterone receptor
MOL000057	DIBP	Mineralocorticoid receptor
MOL000057	DIBP	Glucocorticoid receptor
MOL000057	DIBP	Nuclear receptor coactivator 2
MOL000057	DIBP	Retinoic acid receptor RXR-alpha
MOL000668	PENTYLFURAN	Sodium-dependent noradrenaline transporter
MOL000668	PENTYLFURAN	Alpha-1A adrenergic receptor
MOL000671	()-Menthol	Prostaglandin G/H synthase 2
MOL000671	()-Menthol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000671	()-Menthol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000671	()-Menthol	Ig gamma-1 chain C region
MOL000671	()-Menthol	Muscarinic acetylcholine receptor M2
MOL000671	()-Menthol	Cholinesterase
MOL000671	()-Menthol	Muscarinic acetylcholine receptor M1
MOL000676	DBP	Muscarinic acetylcholine receptor M3
MOL000676	DBP	Muscarinic acetylcholine receptor M1
MOL000676	DBP	Sodium-dependent noradrenaline transporter
MOL000676	DBP	Sodium-dependent dopamine transporter
MOL000676	DBP	Beta-2 adrenergic receptor
MOL000676	DBP	Sodium-dependent serotonin transporter
MOL000676	DBP	Prostaglandin G/H synthase 1
MOL000676	DBP	Prostaglandin G/H synthase 2
MOL000676	DBP	Nitric-oxide synthase, endothelial
MOL000676	DBP	Retinoic acid receptor RXR-alpha
MOL000676	DBP	Glycogen synthase kinase-3 beta
MOL000676	DBP	Heat shock protein HSP 90
MOL000676	DBP	Beta-lactamase
MOL000676	DBP	mRNA of PKA Catalytic Subunit C-alpha
MOL000676	DBP	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL000676	DBP	Alpha-1A adrenergic receptor
MOL000676	DBP	Muscarinic acetylcholine receptor M2
MOL000676	DBP	Ig gamma-1 chain C region
MOL000676	DBP	5-hydroxytryptamine 2A receptor
MOL000676	DBP	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000676	DBP	Neuronal acetylcholine receptor protein, alpha-7 chain
MOL000676	DBP	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000703	2-heptanone	Arachidonate 5-lipoxygenase
MOL000098	quercetin	Prostaglandin G/H synthase 1
MOL000098	quercetin	Androgen receptor
MOL000098	quercetin	Peroxisome proliferator activated receptor gamma
MOL000098	quercetin	Prostaglandin G/H synthase 2
MOL000098	quercetin	Heat shock protein HSP 90
MOL000098	quercetin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL000098	quercetin	Nuclear receptor coactivator 2
MOL000098	quercetin	Dipeptidyl peptidase IV
MOL000098	quercetin	Aldose reductase
MOL000098	quercetin	Trypsin-1
MOL000098	quercetin	DNA topoisomerase II
MOL000098	quercetin	Thrombin
MOL000098	quercetin	Potassium voltage-gated channel subfamily H member 2
MOL000098	quercetin	Sodium channel protein type 5 subunit alpha
MOL000098	quercetin	Coagulation factor Xa
MOL000098	quercetin	Beta-2 adrenergic receptor
MOL000098	quercetin	Stromelysin-1
MOL000098	quercetin	mRNA of PKA Catalytic Subunit C-alpha
MOL000098	quercetin	Coagulation factor VII
MOL000098	quercetin	Nitric-oxide synthase, endothelial
MOL000098	quercetin	Retinoic acid receptor RXR-alpha
MOL000098	quercetin	Acetylcholinesterase
MOL000098	quercetin	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000098	quercetin	Amine oxidase [flavin-containing] B
MOL000098	quercetin	Transcription factor p65
MOL000098	quercetin	Epidermal growth factor receptor
MOL000098	quercetin	RAC-alpha serine/threonine-protein kinase
MOL000098	quercetin	Vascular endothelial growth factor A
MOL000098	quercetin	G1/S-specific cyclin-D1
MOL000098	quercetin	Apoptosis regulator Bcl-2
MOL000098	quercetin	Bcl-2-like protein 1
MOL000098	quercetin	Proto-oncogene c-Fos
MOL000098	quercetin	Cyclin-dependent kinase inhibitor 1
MOL000098	quercetin	Eukaryotic translation initiation factor 6
MOL000098	quercetin	Apoptosis regulator BAX
MOL000098	quercetin	Caspase-9
MOL000098	quercetin	Urokinase-type plasminogen activator
MOL000098	quercetin	72 kDa type IV collagenase
MOL000098	quercetin	Matrix metalloproteinase-9
MOL000098	quercetin	Mitogen-activated protein kinase 1
MOL000098	quercetin	Interleukin-10
MOL000098	quercetin	Pro-epidermal growth factor
MOL000098	quercetin	Retinoblastoma-associated protein
MOL000098	quercetin	Tumor necrosis factor
MOL000098	quercetin	Transcription factor AP-1
MOL000098	quercetin	Interleukin-6
MOL000098	quercetin	Cyclin-dependent kinase inhibitor 2A, isoforms 1/2/3
MOL000098	quercetin	Activator of 90 kDa heat shock protein ATPase homolog 1
MOL000098	quercetin	Caspase-3
MOL000098	quercetin	Cellular tumor antigen p53
MOL000098	quercetin	ETS domain-containing protein Elk-1
MOL000098	quercetin	NF-kappa-B inhibitor alpha
MOL000098	quercetin	NADPH--cytochrome P450 reductase
MOL000098	quercetin	Ornithine decarboxylase
MOL000098	quercetin	Xanthine dehydrogenase/oxidase
MOL000098	quercetin	Caspase-8
MOL000098	quercetin	DNA topoisomerase 1
MOL000098	quercetin	RAF proto-oncogene serine/threonine-protein kinase
MOL000098	quercetin	Superoxide dismutase [Cu-Zn]
MOL000098	quercetin	Protein kinase C alpha type
MOL000098	quercetin	Interstitial collagenase
MOL000098	quercetin	Hypoxia-inducible factor 1-alpha
MOL000098	quercetin	Signal transducer and activator of transcription 1-alpha/beta
MOL000098	quercetin	Protein CBFA2T1
MOL000098	quercetin	Probable E3 ubiquitin-protein ligase HERC5
MOL000098	quercetin	Cell division control protein 2 homolog
MOL000098	quercetin	78 kDa glucose-regulated protein
MOL000098	quercetin	Receptor tyrosine-protein kinase erbB-2
MOL000098	quercetin	Peroxisome proliferator-activated receptor gamma
MOL000098	quercetin	Acetyl-CoA carboxylase 1
MOL000098	quercetin	Heme oxygenase 1
MOL000098	quercetin	Cytochrome P450 3A4
MOL000098	quercetin	Cytochrome P450 1A2
MOL000098	quercetin	Caveolin-1
MOL000098	quercetin	Myc proto-oncogene protein
MOL000098	quercetin	Tissue factor
MOL000098	quercetin	Gap junction alpha-1 protein
MOL000098	quercetin	Cytochrome P450 1A1
MOL000098	quercetin	Intercellular adhesion molecule 1
MOL000098	quercetin	Interleukin-1 beta
MOL000098	quercetin	C-C motif chemokine 2
MOL000098	quercetin	E-selectin
MOL000098	quercetin	Vascular cell adhesion protein 1
MOL000098	quercetin	Prostaglandin E2 receptor EP3 subtype
MOL000098	quercetin	Interleukin-8
MOL000098	quercetin	Protein kinase C beta type
MOL000098	quercetin	Baculoviral IAP repeat-containing protein 5
MOL000098	quercetin	Dual oxidase 2
MOL000098	quercetin	Nitric oxide synthase, endothelial
MOL000098	quercetin	Heat shock protein beta-1
MOL000098	quercetin	Transforming growth factor beta-1
MOL000098	quercetin	Estrogen sulfotransferase
MOL000098	quercetin	Maltase-glucoamylase, intestinal
MOL000098	quercetin	Interleukin-2
MOL000098	quercetin	Nuclear receptor subfamily 1 group I member 2
MOL000098	quercetin	Cytochrome P450 1B1
MOL000098	quercetin	G2/mitotic-specific cyclin-B1
MOL000098	quercetin	Tissue-type plasminogen activator
MOL000098	quercetin	Thrombomodulin
MOL000098	quercetin	Plasminogen activator inhibitor 1
MOL000098	quercetin	Collagen alpha-1(I) chain
MOL000098	quercetin	Interferon gamma
MOL000098	quercetin	Arachidonate 5-lipoxygenase
MOL000098	quercetin	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN
MOL000098	quercetin	Interleukin-1 alpha
MOL000098	quercetin	Myeloperoxidase
MOL000098	quercetin	DNA topoisomerase 2-alpha
MOL000098	quercetin	Neutrophil cytosol factor 1
MOL000098	quercetin	ATP-binding cassette sub-family G member 2
MOL000098	quercetin	Hyaluronan synthase 2
MOL000098	quercetin	Glutathione S-transferase P
MOL000098	quercetin	Nuclear factor erythroid 2-related factor 2
MOL000098	quercetin	NAD(P)H dehydrogenase [quinone] 1
MOL000098	quercetin	Poly [ADP-ribose] polymerase 1
MOL000098	quercetin	Aryl hydrocarbon receptor
MOL000098	quercetin	26S proteasome non-ATPase regulatory subunit 3
MOL000098	quercetin	Solute carrier family 2, facilitated glucose transporter member 4
MOL000098	quercetin	Collagen alpha-1(III) chain
MOL000098	quercetin	DNA gyrase subunit B
MOL000098	quercetin	C-X-C motif chemokine 11
MOL000098	quercetin	C-X-C motif chemokine 2
MOL000098	quercetin	DDB1- and CUL4-associated factor 5
MOL000098	quercetin	Nuclear receptor subfamily 1 group I member 3
MOL000098	quercetin	Serine/threonine-protein kinase Chk2
MOL000098	quercetin	Insulin receptor
MOL000098	quercetin	Claudin-4
MOL000098	quercetin	Peroxisome proliferator-activated receptor alpha
MOL000098	quercetin	Peroxisome proliferator-activated receptor delta
MOL000098	quercetin	Heat shock factor protein 1
MOL000098	quercetin	C-reactive protein
MOL000098	quercetin	C-X-C motif chemokine 10
MOL000098	quercetin	Inhibitor of nuclear factor kappa-B kinase subunit alpha
MOL000098	quercetin	Osteopontin
MOL000098	quercetin	Runt-related transcription factor 2
MOL000098	quercetin	Ras association domain-containing protein 1
MOL000098	quercetin	Transcription factor E2F1
MOL000098	quercetin	Transcription factor E2F2
MOL000098	quercetin	Prostatic acid phosphatase
MOL000098	quercetin	Cathepsin D
MOL000098	quercetin	Insulin-like growth factor-binding protein 3
MOL000098	quercetin	Insulin-like growth factor II
MOL000098	quercetin	CD40 ligand
MOL000098	quercetin	Interferon regulatory factor 1
MOL000098	quercetin	Receptor tyrosine-protein kinase erbB-3
MOL000098	quercetin	Serum paraoxonase/arylesterase 1
MOL000098	quercetin	Type I iodothyronine deiodinase
MOL000098	quercetin	Procollagen C-endopeptidase enhancer 1
MOL000098	quercetin	Puromycin-sensitive aminopeptidase
MOL000098	quercetin	Hexokinase-2
MOL000098	quercetin	Homeobox protein Nkx-3.1
MOL000098	quercetin	Ras GTPase-activating protein 1
MOL000098	quercetin	Peroxidase C1A
MOL000098	quercetin	Glutathione S-transferase Mu 1
MOL000098	quercetin	Glutathione S-transferase Mu 2
